datetime,root,expiration,strike,right,bid_size,closebid,ask_size,closeask,date,midpoint,weighted_midpoint,spot,valuation_date,moneyness,log_moneyness,t,dte,f,div_schedule,fwd_moneyness,vol
2025-04-08,AAPL,2026-01-16,230.0,C,6,5.5,10,5.8,20250408,5.65,5.6875,172.4199981689453,2025-04-08,1.3339519918950182,0.28814595876115134,0.7748117727583846,283.0,177.28261263781664,<Schedule: 3 dividends>,0.7707939679905071,0.3278640876848338
2025-04-08,AAPL,2025-10-17,240.0,C,16,2.36,12,2.49,20250408,2.425,2.4157142857142855,172.4199981689453,2025-04-08,1.391949904586106,0.3307055731799472,0.5256673511293635,192.0,175.71224913199114,<Schedule: 2 dividends>,0.7321343713832964,0.33944627106236097
2025-04-08,AAPL,2025-10-17,240.0,P,2,65.7,3,69.0,20250408,67.35,67.68,172.4199981689453,2025-04-08,1.391949904586106,0.3307055731799472,0.5256673511293635,192.0,175.71224913199114,<Schedule: 2 dividends>,0.7321343713832964,0.23407737740596837
2025-04-08,AAPL,2025-05-09,235.0,C,22,0.29,22,0.35,20250408,0.31999999999999995,0.31999999999999995,172.4199981689453,2025-04-08,1.3629509482405622,0.309652163982115,0.08487337440109514,31.0,173.02837446208682,<Schedule: 0 dividends>,0.7362909551578163,0.5432460759722716
2025-04-08,AAPL,2025-05-09,235.0,P,3,60.2,4,63.6,20250408,61.900000000000006,62.14285714285714,172.4199981689453,2025-04-08,1.3629509482405622,0.309652163982115,0.08487337440109514,31.0,173.02837446208682,<Schedule: 0 dividends>,0.7362909551578163,0.4581094115526158
2025-04-08,AAPL,2025-05-23,235.0,P,2,60.0,10,64.7,20250408,62.35,63.91666666666667,172.4199981689453,2025-04-08,1.3629509482405622,0.309652163982115,0.12320328542094455,45.0,173.30382822246338,<Schedule: 0 dividends>,0.7374630988189931,0.41191251235178294
2025-04-08,AAPL,2025-05-23,235.0,C,1,0.16,5,0.51,20250408,0.335,0.4516666666666667,172.4199981689453,2025-04-08,1.3629509482405622,0.309652163982115,0.12320328542094455,45.0,173.30382822246338,<Schedule: 0 dividends>,0.7374630988189931,0.45244134785878914
2025-04-08,AAPL,2026-03-20,240.0,P,2,66.75,2,70.7,20250408,68.725,68.725,172.4199981689453,2025-04-08,1.391949904586106,0.3307055731799472,0.947296372347707,346.0,178.556173974649,<Schedule: 3 dividends>,0.7439840582277042,0.3191382330496114
2025-04-08,AAPL,2025-06-20,235.0,C,16,0.79,7,0.83,20250408,0.81,0.8021739130434783,172.4199981689453,2025-04-08,1.3629509482405622,0.309652163982115,0.1998631074606434,73.0,173.85605197306847,<Schedule: 0 dividends>,0.7398129871194403,0.4149569983788901
2025-04-08,AAPL,2025-06-20,235.0,P,1,60.4,3,63.1,20250408,61.75,62.425000000000004,172.4199981689453,2025-04-08,1.3629509482405622,0.309652163982115,0.1998631074606434,73.0,173.85605197306847,<Schedule: 0 dividends>,0.7398129871194403,0.31201365243691964
2025-04-08,AAPL,2026-03-20,240.0,C,28,5.2,20,5.6,20250408,5.4,5.366666666666667,172.4199981689453,2025-04-08,1.391949904586106,0.3307055731799472,0.947296372347707,346.0,178.556173974649,<Schedule: 3 dividends>,0.7439840582277042,0.3137332280766737
2025-04-08,AAPL,2025-07-18,235.0,C,11,1.19,11,1.26,20250408,1.225,1.225,172.4199981689453,2025-04-08,1.3629509482405622,0.309652163982115,0.27652292950034224,101.0,174.1567653046623,<Schedule: 1 dividends>,0.7410926183177119,0.38393140760434274
2025-04-08,AAPL,2025-07-18,235.0,P,4,61.6,6,63.3,20250408,62.45,62.62,172.4199981689453,2025-04-08,1.3629509482405622,0.309652163982115,0.27652292950034224,101.0,174.1567653046623,<Schedule: 1 dividends>,0.7410926183177119,0.18581565617790322
2025-04-08,AAPL,2025-05-16,245.0,P,1,70.25,3,72.95,20250408,71.6,72.275,172.4199981689453,2025-04-08,1.4209488609316498,0.3513248603826829,0.10403832991101986,38.0,173.16604657203894,<Schedule: 0 dividends>,0.7068001900899549,0.46312736895517426
2025-04-08,AAPL,2025-05-16,245.0,C,10,0.24,19,0.28,20250408,0.26,0.26620689655172414,172.4199981689453,2025-04-08,1.4209488609316498,0.3513248603826829,0.10403832991101986,38.0,173.16604657203894,<Schedule: 0 dividends>,0.7068001900899549,0.5261260826118213
2025-04-08,AAPL,2025-08-15,235.0,C,8,1.78,7,1.85,20250408,1.815,1.8126666666666669,172.4199981689453,2025-04-08,1.3629509482405622,0.309652163982115,0.3531827515400411,129.0,174.71170689548703,<Schedule: 1 dividends>,0.7434540718956895,0.37085338188974143
2025-04-08,AAPL,2025-08-15,235.0,P,2,60.75,3,63.5,20250408,62.125,62.400000000000006,172.4199981689453,2025-04-08,1.3629509482405622,0.309652163982115,0.3531827515400411,129.0,174.71170689548703,<Schedule: 1 dividends>,0.7434540718956895,0.284561696362935
2025-04-08,AAPL,2026-06-18,240.0,P,17,68.05,14,71.0,20250408,69.525,69.38225806451612,172.4199981689453,2025-04-08,1.391949904586106,0.3307055731799472,1.1937029431895962,436.0,180.13248646072591,<Schedule: 4 dividends>,0.7505520269196914,0.3208790445682942
2025-04-08,AAPL,2026-06-18,240.0,C,3,7.3,3,7.85,20250408,7.574999999999999,7.574999999999999,172.4199981689453,2025-04-08,1.391949904586106,0.3307055731799472,1.1937029431895962,436.0,180.13248646072591,<Schedule: 4 dividends>,0.7505520269196914,0.31220447351720815
2025-04-08,AAPL,2025-12-19,235.0,C,3,4.05,18,4.3,20250408,4.175,4.264285714285714,172.4199981689453,2025-04-08,1.3629509482405622,0.309652163982115,0.6981519507186859,255.0,176.97452930472042,<Schedule: 2 dividends>,0.7530831034243423,0.32673745493565914
2025-04-08,AAPL,2025-09-19,245.0,P,2,70.45,3,73.4,20250408,71.92500000000001,72.22,172.4199981689453,2025-04-08,1.4209488609316498,0.3513248603826829,0.4490075290896646,164.0,175.4078712057973,<Schedule: 1 dividends>,0.71595049471754,0.25872898833986285
2025-04-08,AAPL,2025-09-19,245.0,C,7,1.6,8,1.67,20250408,1.635,1.6373333333333333,172.4199981689453,2025-04-08,1.4209488609316498,0.3513248603826829,0.4490075290896646,164.0,175.4078712057973,<Schedule: 1 dividends>,0.71595049471754,0.3492514881279089
2025-04-08,AAPL,2025-12-19,235.0,P,2,61.5,7,64.7,20250408,63.1,63.98888888888889,172.4199981689453,2025-04-08,1.3629509482405622,0.309652163982115,0.6981519507186859,255.0,176.97452930472042,<Schedule: 2 dividends>,0.7530831034243423,0.30581204849248295
2025-04-08,AAPL,2025-10-17,245.0,P,2,70.45,3,74.15,20250408,72.30000000000001,72.67,172.4199981689453,2025-04-08,1.4209488609316498,0.3513248603826829,0.5256673511293635,192.0,175.71224913199114,<Schedule: 2 dividends>,0.7171928535999639,0.24561361665943668
2025-04-08,AAPL,2026-01-16,235.0,C,24,4.65,19,4.95,20250408,4.800000000000001,4.782558139534884,172.4199981689453,2025-04-08,1.3629509482405622,0.309652163982115,0.7748117727583846,283.0,177.28261263781664,<Schedule: 3 dividends>,0.7543940963311346,0.32331538861217485
2025-04-08,AAPL,2025-10-17,245.0,C,8,1.94,8,2.07,20250408,2.005,2.005,172.4199981689453,2025-04-08,1.4209488609316498,0.3513248603826829,0.5256673511293635,192.0,175.71224913199114,<Schedule: 2 dividends>,0.7171928535999639,0.337490518642127
2025-04-08,AAPL,2026-01-16,235.0,P,2,61.75,3,65.6,20250408,63.675,64.06,172.4199981689453,2025-04-08,1.3629509482405622,0.309652163982115,0.7748117727583846,283.0,177.28261263781664,<Schedule: 3 dividends>,0.7543940963311346,0.31980101671668854
2025-04-08,AAPL,2026-12-18,230.0,P,5,61.3,12,64.75,20250408,63.025,63.73529411764706,172.4199981689453,2025-04-08,1.3339519918950182,0.28814595876115134,1.6947296372347707,619.0,183.3923482393081,<Schedule: 6 dividends>,0.7973580358230786,0.32483787886354804
2025-04-08,AAPL,2026-12-18,230.0,C,3,13.6,1,14.35,20250408,13.975,13.7875,172.4199981689453,2025-04-08,1.3339519918950182,0.28814595876115134,1.6947296372347707,619.0,183.3923482393081,<Schedule: 6 dividends>,0.7973580358230786,0.30929923265680964
2025-04-08,AAPL,2025-05-16,250.0,C,14,0.2,1,0.21,20250408,0.20500000000000002,0.20066666666666666,172.4199981689453,2025-04-08,1.4499478172771938,0.37152756770020245,0.10403832991101986,38.0,173.16604657203894,<Schedule: 0 dividends>,0.6926641862881557,0.5330199739978924
2025-04-08,AAPL,2025-05-16,250.0,P,1,75.05,3,78.15,20250408,76.6,77.375,172.4199981689453,2025-04-08,1.4499478172771938,0.37152756770020245,0.10403832991101986,38.0,173.16604657203894,<Schedule: 0 dividends>,0.6926641862881557,0.5445221758998026
2025-04-08,AAPL,2027-01-15,230.0,P,2,61.3,2,65.2,20250408,63.25,63.25,172.4199981689453,2025-04-08,1.3339519918950182,0.28814595876115134,1.7713894592744694,647.0,183.71558058471942,<Schedule: 7 dividends>,0.7987633938466062,0.32396578801178627
2025-04-08,AAPL,2026-06-18,245.0,C,3,6.45,3,7.0,20250408,6.725,6.725,172.4199981689453,2025-04-08,1.4209488609316498,0.3513248603826829,1.1937029431895962,436.0,180.13248646072591,<Schedule: 4 dividends>,0.7352346386152078,0.3097793821842577
2025-04-08,AAPL,2027-01-15,230.0,C,3,14.35,1,15.15,20250408,14.75,14.549999999999999,172.4199981689453,2025-04-08,1.3339519918950182,0.28814595876115134,1.7713894592744694,647.0,183.71558058471942,<Schedule: 7 dividends>,0.7987633938466062,0.309631584883315
2025-04-08,AAPL,2026-06-18,245.0,P,3,71.85,22,75.25,20250408,73.55,74.842,172.4199981689453,2025-04-08,1.4209488609316498,0.3513248603826829,1.1937029431895962,436.0,180.13248646072591,<Schedule: 4 dividends>,0.7352346386152078,0.3084734940318735
2025-04-08,AAPL,2025-05-09,240.0,P,2,65.15,3,68.45,20250408,66.80000000000001,67.13,172.4199981689453,2025-04-08,1.391949904586106,0.3307055731799472,0.08487337440109514,31.0,173.02837446208682,<Schedule: 0 dividends>,0.7209515602586951,0.5287864675623493
2025-04-08,AAPL,2025-05-09,240.0,C,23,0.22,22,0.28,20250408,0.25,0.24933333333333332,172.4199981689453,2025-04-08,1.391949904586106,0.3307055731799472,0.08487337440109514,31.0,173.02837446208682,<Schedule: 0 dividends>,0.7209515602586951,0.5518600145737407
2025-04-08,AAPL,2025-09-19,250.0,C,7,1.32,8,1.38,20250408,1.35,1.3519999999999999,172.4199981689453,2025-04-08,1.4499478172771938,0.37152756770020245,0.4490075290896646,164.0,175.4078712057973,<Schedule: 1 dividends>,0.7016314848231893,0.34834937786421066
2025-04-08,AAPL,2025-09-19,250.0,P,1,75.25,3,78.2,20250408,76.725,77.4625,172.4199981689453,2025-04-08,1.4499478172771938,0.37152756770020245,0.4490075290896646,164.0,175.4078712057973,<Schedule: 1 dividends>,0.7016314848231893,0.26743876342648376
2025-04-08,AAPL,2025-05-23,240.0,P,2,65.0,10,69.7,20250408,67.35,68.91666666666667,172.4199981689453,2025-04-08,1.391949904586106,0.3307055731799472,0.12320328542094455,45.0,173.30382822246338,<Schedule: 0 dividends>,0.722099284260264,0.43618129328072336
2025-04-08,AAPL,2025-05-23,240.0,C,1,0.25,1,0.44,20250408,0.345,0.345,172.4199981689453,2025-04-08,1.391949904586106,0.3307055731799472,0.12320328542094455,45.0,173.30382822246338,<Schedule: 0 dividends>,0.722099284260264,0.47988798910847846
2025-04-08,AAPL,2025-10-17,250.0,P,2,75.25,3,78.65,20250408,76.95,77.29,172.4199981689453,2025-04-08,1.4499478172771938,0.37152756770020245,0.5256673511293635,192.0,175.71224913199114,<Schedule: 2 dividends>,0.7028489965279646,0.2531839871072118
2025-04-08,AAPL,2025-06-20,240.0,C,7,0.63,38,0.65,20250408,0.64,0.6468888888888888,172.4199981689453,2025-04-08,1.391949904586106,0.3307055731799472,0.1998631074606434,73.0,173.85605197306847,<Schedule: 0 dividends>,0.724400216554452,0.4178090724427131
2025-04-08,AAPL,2025-10-17,250.0,C,24,1.6,19,1.71,20250408,1.655,1.6486046511627905,172.4199981689453,2025-04-08,1.4499478172771938,0.37152756770020245,0.5256673511293635,192.0,175.71224913199114,<Schedule: 2 dividends>,0.7028489965279646,0.3362656833542824
2025-04-08,AAPL,2025-06-20,240.0,P,1,65.15,2,67.95,20250408,66.55000000000001,67.01666666666667,172.4199981689453,2025-04-08,1.391949904586106,0.3307055731799472,0.1998631074606434,73.0,173.85605197306847,<Schedule: 0 dividends>,0.724400216554452,0.32942974339395587
2025-04-08,AAPL,2025-07-18,240.0,C,23,0.95,11,1.01,20250408,0.98,0.9694117647058824,172.4199981689453,2025-04-08,1.391949904586106,0.3307055731799472,0.27652292950034224,101.0,174.1567653046623,<Schedule: 1 dividends>,0.7256531887694262,0.3848289560358177
2025-04-08,AAPL,2025-07-18,240.0,P,1,65.3,3,68.45,20250408,66.875,67.66250000000001,172.4199981689453,2025-04-08,1.391949904586106,0.3307055731799472,0.27652292950034224,101.0,174.1567653046623,<Schedule: 1 dividends>,0.7256531887694262,0.11545771441537231
2025-04-08,AAPL,2025-08-15,240.0,P,1,66.75,8,68.1,20250408,67.425,67.94999999999999,172.4199981689453,2025-04-08,1.391949904586106,0.3307055731799472,0.3531827515400411,129.0,174.71170689548703,<Schedule: 1 dividends>,0.7279654453978626,0.27821456503401426
2025-04-08,AAPL,2025-08-15,240.0,C,8,1.44,7,1.49,20250408,1.4649999999999999,1.4633333333333334,172.4199981689453,2025-04-08,1.391949904586106,0.3307055731799472,0.3531827515400411,129.0,174.71170689548703,<Schedule: 1 dividends>,0.7279654453978626,0.3697495923565544
2025-04-08,AAPL,2026-03-20,250.0,C,28,3.85,21,4.2,20250408,4.025,4.0,172.4199981689453,2025-04-08,1.4499478172771938,0.37152756770020245,0.947296372347707,346.0,178.556173974649,<Schedule: 3 dividends>,0.714224695898596,0.30845748437807136
2025-04-08,AAPL,2026-03-20,250.0,P,2,75.8,2,79.75,20250408,77.775,77.775,172.4199981689453,2025-04-08,1.4499478172771938,0.37152756770020245,0.947296372347707,346.0,178.556173974649,<Schedule: 3 dividends>,0.714224695898596,0.17150755520008806
2025-04-08,AAPL,2025-12-19,240.0,P,1,66.05,3,69.65,20250408,67.85,68.75,172.4199981689453,2025-04-08,1.391949904586106,0.3307055731799472,0.6981519507186859,255.0,176.97452930472042,<Schedule: 2 dividends>,0.7373938721030018,0.3066754384059371
2025-04-08,AAPL,2025-05-16,255.0,C,14,0.16,18,0.19,20250408,0.175,0.176875,172.4199981689453,2025-04-08,1.4789467736227375,0.39133019499638205,0.10403832991101986,38.0,173.16604657203894,<Schedule: 0 dividends>,0.6790825355766232,0.5439993064147269
2025-04-08,AAPL,2025-12-19,240.0,C,17,3.35,27,3.65,20250408,3.5,3.534090909090909,172.4199981689453,2025-04-08,1.391949904586106,0.3307055731799472,0.6981519507186859,255.0,176.97452930472042,<Schedule: 2 dividends>,0.7373938721030018,0.3227411164513116
2025-04-08,AAPL,2025-05-16,255.0,P,1,80.15,3,83.25,20250408,81.7,82.475,172.4199981689453,2025-04-08,1.4789467736227375,0.39133019499638205,0.10403832991101986,38.0,173.16604657203894,<Schedule: 0 dividends>,0.6790825355766232,0.566201010770134
2025-04-08,AAPL,2026-01-16,240.0,C,8,3.95,15,4.25,20250408,4.1,4.145652173913044,172.4199981689453,2025-04-08,1.391949904586106,0.3307055731799472,0.7748117727583846,283.0,177.28261263781664,<Schedule: 3 dividends>,0.7386775526575693,0.32054950188318115
2025-04-08,AAPL,2026-06-18,250.0,C,3,5.7,3,6.1,20250408,5.9,5.9,172.4199981689453,2025-04-08,1.4499478172771938,0.37152756770020245,1.1937029431895962,436.0,180.13248646072591,<Schedule: 4 dividends>,0.7205299458429036,0.3066711458639119
2025-04-08,AAPL,2026-01-16,240.0,P,15,66.55,8,69.75,20250408,68.15,67.66304347826087,172.4199981689453,2025-04-08,1.391949904586106,0.3307055731799472,0.7748117727583846,283.0,177.28261263781664,<Schedule: 3 dividends>,0.7386775526575693,0.31371157002427696
2025-04-08,AAPL,2026-06-18,250.0,P,2,76.35,9,79.9,20250408,78.125,79.25454545454545,172.4199981689453,2025-04-08,1.4499478172771938,0.37152756770020245,1.1937029431895962,436.0,180.13248646072591,<Schedule: 4 dividends>,0.7205299458429036,0.20797791801390886
2025-04-08,AAPL,2025-09-19,255.0,C,17,1.09,12,1.16,20250408,1.125,1.1189655172413793,172.4199981689453,2025-04-08,1.4789467736227375,0.39133019499638205,0.4490075290896646,164.0,175.4078712057973,<Schedule: 1 dividends>,0.6878740047286169,0.34888557460814223
2025-04-08,AAPL,2025-09-19,255.0,P,2,80.25,3,83.35,20250408,81.8,82.11,172.4199981689453,2025-04-08,1.4789467736227375,0.39133019499638205,0.4490075290896646,164.0,175.4078712057973,<Schedule: 1 dividends>,0.6878740047286169,0.2816469682839703
2025-04-08,AAPL,2025-10-17,255.0,C,18,1.35,21,1.44,20250408,1.395,1.3984615384615386,172.4199981689453,2025-04-08,1.4789467736227375,0.39133019499638205,0.5256673511293635,192.0,175.71224913199114,<Schedule: 2 dividends>,0.6890676436548673,0.336283678954904
2025-04-08,AAPL,2025-10-17,255.0,P,2,80.2,4,83.9,20250408,82.05000000000001,82.66666666666667,172.4199981689453,2025-04-08,1.4789467736227375,0.39133019499638205,0.5256673511293635,192.0,175.71224913199114,<Schedule: 2 dividends>,0.6890676436548673,0.26573186637043705
2025-04-08,AAPL,2025-05-09,245.0,P,3,70.15,4,73.6,20250408,71.875,72.12142857142857,172.4199981689453,2025-04-08,1.4209488609316498,0.3513248603826829,0.08487337440109514,31.0,173.02837446208682,<Schedule: 0 dividends>,0.7062382631105585,0.559297234215314
2025-04-08,AAPL,2025-05-09,245.0,C,37,0.16,1,0.19,20250408,0.175,0.16078947368421054,172.4199981689453,2025-04-08,1.4209488609316498,0.3513248603826829,0.08487337440109514,31.0,173.02837446208682,<Schedule: 0 dividends>,0.7062382631105585,0.5509295584030557
2025-04-08,AAPL,2025-05-23,245.0,C,15,0.19,5,0.6,20250408,0.395,0.2925,172.4199981689453,2025-04-08,1.4209488609316498,0.3513248603826829,0.12320328542094455,45.0,173.30382822246338,<Schedule: 0 dividends>,0.7073625641733199,0.5158353853603077
2025-04-08,AAPL,2025-05-16,260.0,C,18,0.13,11,0.18,20250408,0.155,0.1489655172413793,172.4199981689453,2025-04-08,1.5079457299682815,0.4107482808534837,0.10403832991101986,38.0,173.16604657203894,<Schedule: 0 dividends>,0.6660232560463036,0.5586423483603732
2025-04-08,AAPL,2025-05-23,245.0,P,10,69.7,2,74.5,20250408,72.1,70.5,172.4199981689453,2025-04-08,1.4209488609316498,0.3513248603826829,0.12320328542094455,45.0,173.30382822246338,<Schedule: 0 dividends>,0.7073625641733199,0.44999265812522105
2025-04-08,AAPL,2025-05-16,260.0,P,1,85.15,3,88.15,20250408,86.65,87.4,172.4199981689453,2025-04-08,1.5079457299682815,0.4107482808534837,0.10403832991101986,38.0,173.16604657203894,<Schedule: 0 dividends>,0.6660232560463036,0.5806095721376235
2025-04-08,AAPL,2025-06-20,245.0,P,1,70.15,3,72.95,20250408,71.55000000000001,72.25,172.4199981689453,2025-04-08,1.4209488609316498,0.3513248603826829,0.1998631074606434,73.0,173.85605197306847,<Schedule: 0 dividends>,0.7096165386655856,0.34822864977560075
2025-04-08,AAPL,2025-06-20,245.0,C,9,0.52,12,0.55,20250408,0.535,0.5371428571428571,172.4199981689453,2025-04-08,1.4209488609316498,0.3513248603826829,0.1998631074606434,73.0,173.85605197306847,<Schedule: 0 dividends>,0.7096165386655856,0.42364313138916276
2025-04-08,AAPL,2025-07-18,245.0,C,21,0.77,22,0.82,20250408,0.7949999999999999,0.7955813953488372,172.4199981689453,2025-04-08,1.4209488609316498,0.3513248603826829,0.27652292950034224,101.0,174.1567653046623,<Schedule: 1 dividends>,0.7108439400190297,0.3861635029732858
2025-04-08,AAPL,2026-06-18,255.0,P,6,80.95,2,84.85,20250408,82.9,81.92500000000001,172.4199981689453,2025-04-08,1.4789467736227375,0.39133019499638205,1.1937029431895962,436.0,180.13248646072591,<Schedule: 4 dividends>,0.7064019076891213,0.2132188502350004
2025-04-08,AAPL,2025-07-18,245.0,P,5,71.35,5,73.1,20250408,72.225,72.225,172.4199981689453,2025-04-08,1.4209488609316498,0.3513248603826829,0.27652292950034224,101.0,174.1567653046623,<Schedule: 1 dividends>,0.7108439400190297,0.23101783692000444
2025-04-08,AAPL,2026-06-18,255.0,C,3,4.95,3,5.5,20250408,5.225,5.225,172.4199981689453,2025-04-08,1.4789467736227375,0.39133019499638205,1.1937029431895962,436.0,180.13248646072591,<Schedule: 4 dividends>,0.7064019076891213,0.3044744636207291
2025-04-08,AAPL,2025-08-15,245.0,P,2,70.3,3,73.2,20250408,71.75,72.04,172.4199981689453,2025-04-08,1.4209488609316498,0.3513248603826829,0.3531827515400411,129.0,174.71170689548703,<Schedule: 1 dividends>,0.7131090077366817,0.2804056491134993
2025-04-08,AAPL,2025-08-15,245.0,C,8,1.17,9,1.22,20250408,1.1949999999999998,1.196470588235294,172.4199981689453,2025-04-08,1.4209488609316498,0.3513248603826829,0.3531827515400411,129.0,174.71170689548703,<Schedule: 1 dividends>,0.7131090077366817,0.36928501888722176
2025-04-08,AAPL,2025-09-19,260.0,C,13,0.91,11,0.97,20250408,0.94,0.9375,172.4199981689453,2025-04-08,1.5079457299682815,0.4107482808534837,0.4490075290896646,164.0,175.4078712057973,<Schedule: 1 dividends>,0.6746456584838358,0.34978341427474613
2025-04-08,AAPL,2025-09-19,260.0,P,1,85.25,3,88.1,20250408,86.675,87.38749999999999,172.4199981689453,2025-04-08,1.5079457299682815,0.4107482808534837,0.4490075290896646,164.0,175.4078712057973,<Schedule: 1 dividends>,0.6746456584838358,0.2913728163515988
